task_id,user_id_1,user_id_2,submission_id_1,submission_id_2,overlap_percentage
A,snezhkinnikita2@gmail.com-120531605,artemmasko1234-120457199,119062760,119023050,93.98907103825137
A,snezhkinnikita2@gmail.com-120531605,gargulia111-120508612,119062760,119032047,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,gargulia111-120508612,119062760,119031358,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,Григорий Краев-120477321,119062760,119039282,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,nonakakoyan1988-120476848,119062760,118997894,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,alisa10092008-120541358,119062760,119078740,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,sherstniovae-120534319,119062760,119067301,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,Zegoris-120395876,119062760,118961175,93.98907103825137
A,snezhkinnikita2@gmail.com-120531605,e.fafurin-120563046,119062760,119119019,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,Елена Сидорова-120534032,119062760,119067577,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,Елена Сидорова-120534032,119062760,119067545,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,chuguncka-120531457,119062760,119062548,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,musoewb-120535431,119062760,119070390,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,musoewb-120535431,119062760,119070472,93.98907103825137
A,snezhkinnikita2@gmail.com-120531605,musoewb-120535431,119062760,119070530,93.98907103825137
A,snezhkinnikita2@gmail.com-120531605,Nexor890-120543053,119062760,119080479,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,Aleksandra-120477977,119062760,118998371,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,ArtemKh09-120476757,119062760,119070326,94.5054945054945
A,snezhkinnikita2@gmail.com-120531605,ArtemKh09-120476757,119062760,119070648,94.5054945054945
A,София Князевич-120551276,Ева Бернгардт-120527149,119097529,119056967,93.29268292682927
A,София Князевич-120551276,Ева Бернгардт-120527149,119097529,119057899,93.61702127659575
A,София Князевич-120551276,belonogov008-120528104,119097529,119059644,93.29268292682927
A,София Князевич-120551276,zzovsvo-120397118,119097529,118958283,93.29268292682927
A,София Князевич-120551276,denizskorynin-120530320,119097529,119060488,93.29268292682927
A,София Князевич-120551276,Zeratul017-120530073,119097529,119060805,93.29268292682927
A,София Князевич-120551276,vybornovavasilissa-120510960,119097529,119035556,93.29268292682927
A,София Князевич-120551276,anastasiasmekh-120428279,119097529,118967024,93.61702127659575
A,София Князевич-120551276,IIIVVVIIIVVVIIIVVV-120503040,119097529,119026129,93.61702127659575
A,София Князевич-120551276,IIIVVVIIIVVVIIIVVV-120503040,119097529,119026853,93.61702127659575
A,София Князевич-120551276,IIIVVVIIIVVVIIIVVV-120503040,119097529,119026809,93.61702127659575
A,София Князевич-120551276,m4xfromhell-120536049,119097529,119071440,93.29268292682927
A,София Князевич-120551276,m4xfromhell-120536049,119097529,119071446,93.29268292682927
A,София Князевич-120551276,m4xfromhell-120536049,119097529,119071407,93.29268292682927
A,София Князевич-120551276,Gloverslt-120541587,119097529,119078906,93.29268292682927
A,София Князевич-120551276,Аккаунт два-120416567,119097529,118966816,93.29268292682927
A,София Князевич-120551276,Инкогнито 1616-120560600,119097529,119112737,93.61702127659575
A,София Князевич-120551276,Инкогнито 1616-120560600,119097529,119112324,93.29268292682927
A,София Князевич-120551276,Мария Ларькова-120535076,119097529,119069950,93.29268292682927
A,София Князевич-120551276,Мария Ларькова-120535076,119097529,119070061,93.29268292682927
A,София Князевич-120551276,Мария Ларькова-120535076,119097529,119070026,93.29268292682927
A,София Князевич-120551276,Евгения Чукарикова-120527867,119097529,119057457,93.29268292682927
A,София Князевич-120551276,Евгения Чукарикова-120527867,119097529,119056884,93.61702127659575
A,София Князевич-120551276,Евгения Чукарикова-120527867,119097529,119057262,93.29268292682927
A,София Князевич-120551276,Евгения Чукарикова-120527867,119097529,119059993,93.29268292682927
A,София Князевич-120551276,imfroglalala-120533037,119097529,119066428,93.61702127659575
A,София Князевич-120551276,kuskova.2007@inbox.ru-120509526,119097529,119033189,93.61702127659575
A,София Князевич-120551276,io.katyaa-120499205,119097529,119022438,93.61702127659575
A,София Князевич-120551276,MaxGaZGolder-120529267,119097529,119059921,93.29268292682927
A,София Князевич-120551276,MaxGaZGolder-120529267,119097529,119059576,93.29268292682927
A,София Князевич-120551276,vsbnow@gmail.com-120554257,119097529,119100005,93.29268292682927
A,София Князевич-120551276,Sparrow-120465168,119097529,118989591,93.29268292682927
A,София Князевич-120551276,Екатерина Честнова-120534529,119097529,119068293,93.29268292682927
A,София Князевич-120551276,dimakaverznev-120535086,119097529,119069444,93.29268292682927
A,София Князевич-120551276,Арина-120534527,119097529,119067841,93.61702127659575
A,София Князевич-120551276,Hugel-366-120534528,119097529,119068885,93.00911854103343
